658	Decree Law On National Security Council Approved By Chamber
659	Weeka Contribution
660	Punitive Action Against NorthEast Students: A Summary and Analysis
661	Rockefeller Report Release
662	Student Situation
663	Detained American Priests
664	EXIM Financing Guarantee for Cia. Editora de Pernambuco
665	IA-7
666	Ambassador's Kidnapping
667	Assesment of Character and Attitudes of Medici Government
668	Contact Between US Government and Cassados
669	Moderate Archbishop Comments on Recent Political Developments
670	Changes in Maximum Rates of Travel Per Diem
671	Supply Items Information Request
672	Allowances: Post Differential - Amendment of the Standardized Regulations (Government Civilians, Foreign Areas)
673	Transfer of Consular Jurisdiction, Delivery of Checks.
674	Departmental Assignment for Foreign Service Secretaries
675	Brazilian Foreign Minister Wishes President Johnson a Happy Birthday
676	Scheduling for Another Brasilia Program
677	Flight Information  - Project Gemini
678	Election Results in Pernambuco
679	Return of Courier from Brasilia
680	Revision of Directory of Labor Organizations in Brazil
681	Calendar of Coming US Trade Events
682	Brazil Purchase of Jet Planes
683	Tentative Itinerary
684	Weekly Summary of American Opinion on Vietnam
685	Voting at 5th Emergency Special Session of the U.N. General Assembly
686	Student Rally in Downtown Sao Paulo
687	Osorio Vilas Boas's Defense of Joao Calmon and Comments on the US
688	National Intelligence Service (SNI): The Ministry of Silence
689	USIS Taped Complete Interview by General Harold Johnson
690	Tuthill Visit
691	Numerator Analysis of Fertility Patterns
692	President of National Research Council's Statements on Development of Science and Technology in Brasil
693	Senator Collier Not Registered in Brasilia Hotels
694	Tass (London) Report of Reactor Purchase from USSR by Brazilian University Denied by Brazilian Atomic Energy Authorities
695	Finance Minister Appraisal of Economic Performance and Prospects
696	Changes in Tariff and Trade Restrictions: Alteration in Customs Tariff (Azo-compounds)
697	Challenge of the Year 2000 - Brazil in Search of an Ideology
698	Beef Suply Short in Belem, Para, Brazil
699	Eximbank Publicity
700	Selection of Ambassador Catto
701	Escort Officer
702	International Trade Fair Summary Report
703	Rio TV Commentaries on Nixon Speech
704	Brazilian Navy Visit
705	USAID Initiative in Agriculture: Northeast Brazil
706	Procedures for Securing Clearance of ARDO Personnel for Nominations for New Tours, Extensions, Consultantships and Executive visits.
707	Four Week Seminar on Agriculture Policy for Latin America
708	Rejection to Funding Request from Agronomy Department of University of Botacatu
709	Letter from Director of the Trade Union of Refrigeration Industry about response to changes in cattle prices
710	Behavioral Change in Agriculture
711	Bibliography Nutrition of Rice
712	USDA Publications
713	Recebimento de livros para a biblioteca no Sindicato Rural do Uba
714	IPEA Requests Bulletins from USDA
715	FY 1971 Program Guidance - Technical Support and Administrative Expenses
716	1970 Budget Projections
717	Renewed Effort to Measuer Progress Under the Alliance Statistics Guidelines No.1
718	NEAO Program Documentation Status Report
719	Project Management
720	Guidance and Suggestion Request on USAID
721	Field Involvement with Key Problem Work
722	Non Capital Project Paper (PROP) - Public Safety
723	Publication of the United Nations Development Programme
724	Key Problem Area Paper - Key Problems Impending Modernization of Developing Countries: the Health Issues
725	Strategy for Development of Cooperatives in Brazil
726	Mission Reports on Cooperatives --- Report
727	War on Hunger - Polio Vaccine
728	Polio Vaccine Received
729	Programming Guidance and Orientation Materials on Title IX
730	Travel Bill to USAID - American Embassy Rio de Janeiro
731	Telegram on Missing Visa for Olavo Maia
732	Food Assistance Items
733	Announcement of new Peace Coprs member
734	Economic Reporting: Master CERP Publications List Annual Report
735	Research Vessel Atlantis II
736	Report of Infectious Diseases
737	Telegram from John R. Bartelt to Edgar Pedreira Cerqeuira Filho
738	Anniversary of Independence
739	List of Canditates in Acre
740	Work Fronts Program
741	Proposed Amendments to Foreign Direct Investment Program
742	Interior Explica Como Investir na Amazonia
743	Alianca Mirim
744	Brazil Nuts
745	Mineral Production Statistics Questionaire - 1967, Supplement No. 3
746	Unimak (ship) Post-Visit to Belem, Para, Brazil.
747	Numbering of Trade Opportunities for FY 1969
748	Soil Testing Equipment
749	Calendar of Coming U.S. Exhibitions
750	British Flag Leaving for Fortaleza
751	Death of Robert F. Kennedy
752	Visit Logistics
753	February Political Report
754	Land Fraud Charged in Brazil
755	Equal Employment Opportunity (EEO)
756	Request for Information on Agricultural Development Project
757	Frantzen Administrative Officer
758	Questions and Answers About Major Changes Made by the Civil Service Retirement Amendments of 1969
759	Foreign Service Medical Program Immunization Chart
760	Check-List for Government - Provided Leased Quarters
761	Invitational Travel Partners of the Alliance
762	Reduction of Inflation in Para
763	Assignment of Government Leased Quarters
764	Letter to Alacid da Silva Nunes
765	Goods Shipped Officially at the Expense of the United States Government
766	Gun Control Act of 1968
767	US Balance of Payments Surplus in 1968
768	Controls on Production, Consumption and Export of Logs
769	Goods Shipped Officially at the Expense of the United States Government
770	Portuguese Prime Minister Caetano's Stepover in Belem
771	WTDR: Armando Perfetti
772	Reports on Significance of List to be Made Directly to Department
773	Copy of Letter Forwarded to the Banco Central of Brazil
774	Equipment for the Veneer & Plywood Industry
775	Payment of Monthly Manaus Expenditures
776	Forms Requirement for Manaus Consulate
777	Letter from John Steinmetz to Joaquim Domingues de Almeida
778	Payment of Monthly Belem Expenditures
779	Birth Certificate for American Citizen Born in Manaus, Brazil
780	Meeting of the Council of U.S. Universities for Rural Development in Brazil
781	Comments on the Agriculture University Review Team Report
782	Interviews with SUDENE Officials on the Subject of a NE Strategy Paper
783	Brazilian Wheat Policy and Outlook
784	Comments on Purdue Proposal, Economic Analysis of Technical Change in Grain Production in Developing Countries
785	Research Projects on Corn and Soybeans
786	USAID/Quito Request for Information on Manioc Crops
787	Broom Cord Seed
788	Auditing Course in Fortaleza - Delays in Liberation of Funds
789	Proposed Expansion of Sesame Seed Industry in Brazil
790	Land Reform
791	Book Distribution Request for Introducao ao Estudo dos Insetos
792	Progress of Coffee Rust Research
793	Meeting with INCRA Officials, April 2, 1971
794	Ref. Mr. David S. Davies' Letter of October 21, 1969
795	Two Copies of Feeds & Feeding Request
796	Spring Review on the Development of Aid Experience in Building Agriculture Research Competence
797	Request for Nature and Properties of Soils
798	Brazilian Production of Fertilizers
799	Book Translation
800	Brasilia Airport Retaken from Rebel Sergeants
801	Withdrawal Sheet
802	FPN Statement to Embassy Office
803	Agrarian Reform (10)
804	IRC Processing Green Sheet
805	Juract Response to Modebra
806	EXCOM, Latin American Parliament
807	Senator Kennedy's Visit to Brazil
808	Investment Guarantee Agreement
809	Minas State Police Move into Brasilia
810	Vice President Alkmim Discusses New Institutional Act
811	Political Situation October 15
812	Views of the Chief of Staff of War Minister - Gen. Brasil
813	Castello Branco Leases His Apatrment Indicating Intended Stay in Office Through 1966
814	President Castello Branco Discusses Military Hierarchy and Responsibility
815	Amembassy Rio Summary
816	Comments on Bahia Elections and on the Unpublished Exchange of Letters Between Carlos Lacerda and President Castello Branco
817	Cinelandia Anti-Castelo Branco Military Meeting and Manifesto
818	Secretary of State Agenda During Rio Conference  - Dinner
819	Negrao de Lima's First Days as Governor of Guanabara
820	WEEKA 50
821	Biographic Data on New President and Vice President of Supreme Court
822	Department of State Briefing on Brazilian Politics
823	Work of Special Commission on Revision of OAS Charter
824	Congress and Constitution
825	Comments on Political Situation in Rio Grande do Sul
826	Viet-nam Weekly Highlights
827	MFM Meeting Buenos Aires
828	Goias Election Report
829	Government Issues Complementary Edict 20 While Assuring Opposition Maximum Guarantees for Elections
830	Term of Office of Secretary General OAS
831	Initiative on Cuban Subversion
832	Marcus Garvey Prize
833	Press Law: Significant Changes Made by Congress
834	Negative Positions Taken by Brazil and Peru
835	Comment on OAS Activity: Multinational Project on Mathematics
836	Views of General Presgrave, New Second Infantry Division Commander
837	The Governor Designate of Bahia: Antonio Carlos Magalhaes. The Man and His Prospects as Governor
838	Possible GOB-Church Agreement Re Violence Against Political Prisoners
839	Military Participation in Political Activity
840	One Priest's Story on Arrest and Torture of Priest in Sao Luis
841	Passport Records Reflect James Robert Tagoni
842	Treatment of Prisoners at Minas Cerais Army Garrison
843	Present Category of Threat Situation
844	Brazilian Foreign Office Disclosure Seized Fishing Boats Japanese
845	Section 4 - Consular Affairs
846	Meeting of Hemisphere Army Chiefs
847	Fiscal Data for O'Brien
848	Instituto IALE
849	Colombian Problems IMF and AID
850	Requirement for Enclosure in Brasilia
851	Chile Right Wing Nationalist Party Attempts Motion Against Allende
852	Cryptographic Clearance
853	Disadvantages of Banerjee's Visit to Colombia
854	Weekly Civil Air Summary
855	False Report of Counterfeit Currency Brought by US Airmen
856	Brazilian UN Ambassador Calls for Ratification of LANFZ
857	U.S. Machinery Purchase for Phosphate Mining
858	Meeting Bogota Pact Members
859	Sale of Land in Amapa to American Company
860	FIESP Strongly Objects to Proposed State Tax
861	Cocoa Conference
862	EXOFF - Brazilian KR Offers and Requests
863	GOU Central Bank President's Discussion with Schweitzer of IMF
864	Soluble Coffee - REFTEL
865	US Flag Ships Right to Access
866	General Strike
867	Allegations Against International Federation of Petroleum Workers
868	Notes on Portuguese African Refugees
869	Extremely Sensitive Information
870	Brazil's Censors Show New Vigor
871	Approach to GOB on Human Rights
872	Amnesty International Says Brazil Steps Up Repression
873	Second Army Overtures to American Rabbi
874	Senate Congressional Record and Articles on Torture
875	Termination of Selected MAAGS: Message Captions
876	AFP Outstanding Advances for Cr$12,000.00
877	Alleged Lockheed Illicit Payments in Brazil
878	Curso Basico de Educacao Sindical
879	Telegram on Reporting Requirements of Arms Export Control Act
880	Current Foreign Relations Report: Issue No. 49
881	ARA Weekly Highlights
882	Withdrawal Sheet
883	Secretary's Testimony Before House International Relations Committee Transcript
884	Speculation on Current Political Events
885	Em Mato Grosso, 15 Indios Poderao Morrer de Gripe
886	Naturistas Apoiam Acao da FUNAI em Favor do Indio / Invasoes Persistem e FUNAI Ameaca Missao
887	FUNAI Acha que as Missoes nao Podem Proteger Indios
888	FUNAI Admite que Indio Nao Esta Isento de Punicao
889	Doentes, Criancas e Caes Convivem na Casa do Indio
890	Brazilian Bank Purchase
891	Central Bank of Brazil Account at Federal Reserve Bank New York
892	Weekly Financial Report
893	Weekly Financial Indicators
894	GOB Economic Program
895	Assessment of Current Brazilian Financial Situation by Former Finance Minister Bulhoesame
896	Recent Official Discriminatory Measures Against Foreign Investments
897	SUDENE Discusses Loan with French Bank Consortium
898	Eximbank's Financial Guarantee Listed by REFTEL
899	Fiscal Performance January-September 1969
900	Shifts in Income Distribution in Brazil Since 1964
901	Telegram on Dollar Investments
902	Exchange Rate Adjustment
903	Budget Deficit
904	GOB Foreign Exchange Position
905	Tax
906	Attempt to Receive a Copy of the U.S. - Brazil Agreement
907	Operations of the Monetary Authorities - December 1967 and Current Credit Situation
908	Foreign Investment- Phillips Petroleum Joint Venture in Petrochemicals Approved by National Petroleum Council
909	Operations of the Monetary Authorities-August-September and Current Monetary Situation
910	Pedro de Moura Trip
911	Report Business and Industry
912	Trademark registration opposition
913	Application to Register AUTO-BREACK as a Trademark
914	Ore Exportation Monopoly
915	Delta Concerns
916	Submission of Data on Port and Harbor Facilities
917	Brazilian Decree on Shipping
918	General Economic - Annual Report of Companhia Docas de Santos Deplores Port Deficiencies
919	Shipping Negotiations
920	Reported Antimony Discovery
921	Manganese Ore Exports From Macapa, Amapa, Brazil
922	Interview with President of Companhia Industrial de Rochas Betuminosas re Russian Credit
923	Brazil's New Iron Ore Export Policy
924	Financing for Proposed Hanna Investment in Brazil in Irion Ore Mining
925	Recent ITT Developments
926	Atos do Poder Legislativo e Executivo
927	Situation of Curitiba I.T.T. subsidiary
928	Amateur Radio Stations
929	Smithsonian Radio Communications
930	Telegram on Second National Shoe Exhbition
931	USSR Foreign Trade Minister Visits Sao Paulo
932	Proposed Trade Center for Sao Paulo
933	FY-65 Country Program
934	Group Returning September 24
935	Visit of Brazilian National War College to US
936	Richard Krause Plans Visits
937	Funds for Air Force 
938	Request for Use of USAF Landing Facilities 
939	Financing For Bahia Telecommunications Expansions
940	P-3C Sale Status
941	Brazilian Embassy Requesting Purchase of Munitions for Navy
942	Request for the Purchase of Military Equipment, Materials or Services Under the Foreign Military Sales Act
943	Brazil Establishes National Stockpile
944	Request Involving the Purchase of Military Equipment, Materials or Services Under the Foreign Military Sales Act
945	Doppler Tracking Station
946	Visit of General Orlando Geisel
947	Discussion of the Sale of US Aircraft to GOB
948	Receipt of Note No. 158/533.2/22
949	Acknowledgement of Receipt and Approval of Terms for a Military Equipment Sales Request
950	Aide-Memoire
951	Major Albert Nigh at Air Force Headquarters
952	In Reference to A-183
953	Embassy Report Request
954	Request Involving the Lease of Military Equipment, under the Foreign Assistance Net of 1961, as amended
955	Department of State in Receipt for 200 M2A1s
956	Telegram Regarding Proposed Reforms to Brazilian Government
957	re: Material
958	Confidential Aide Memoire re: Conveyance of Submarin Info to Appropriate Parties
959	Letter of Intent to Purchase Tanks Under Credit Assistance Program
960	Developments between Eximbank and Amazon Credit Bank
961	Rumors of Expropriation of ICOMI
962	Expropriation of CTN
963	Quarterly Review of Price Movements in Brazil
964	Firms Benefited by Portaria 71
965	Concerns and Plans for the National Institute of Social Welfare
966	Dom Helder Inaugurates Non-Violence Campaign
967	Recent Developments in the FUNABEM (Fundacao Nacional de Bem-Estar do Menor)
968	Dom Helder Comments on His Non-Violence Campaign and the Results of the CELAM Conference
969	Dom Helder's Non-violence Campaign
970	Helder Camara
971	Follow-up of Former Social Welfare Participants
972	Detained American Priests
973	Rubens Costa Speech: The Heed of a Population Policy as Part of Development Policy
974	Current Views on Dom Helder Camara
975	Neutron Crystal Spectrometer for Brazil
976	USAEC Invitation for Reactor Inaugruation
977	Agreement for Cooperation Between the United States and Brazil on Civil Uses of Atomic Energy
978	US-Brazil Atomic Cooperation Agreement
979	Co-60 Irradiator Grant to Brazil
980	Arrangements for Brazilian Visit of AEC Facilities in US
981	Disquieting rumor about further curtailment of Rockefeller Foundation activities in Latin America
982	Notice of continuation payment of PHS research grant - Application GM 08138-06
983	Recent Developments in Science and Technology
984	Changes in CAPES
985	Data, Natal (Special Volume)
986	Purchase of Frozen Hake: Preliminary Report
987	Brazil-U.S. Science Workshop: Science and Technology in Economic Development
988	NIH Materials for Dr. Osbahr
989	Trend: Natal Becoming Increasingly Important Center for Geophysical and Space Research
990	Literature Recommendations for Handling of Human Blood
991	Shipment of Human Eye to Dr. Samuel Kimura
992	10th Brazilian Congress of Radiology and 1st Portuguese-Brazilian Congress of Radiology
993	Drug Shipment for Hospital das Clinicas - Universidade de Sao Paulo
994	Request of Urgent Reply A-241 concerning AEC Press Release
995	Catholic Bishops Condemn Acao Popular
996	Report of Seminar in Sao Paulo, March 21-26, 1965, on The Participation of Women in Social Welfare--The Effects of Urbanization on the Family and Summary of Committee of Correspondence in Brazil 1963-1965
997	U.S. Disaster Relief for Rio
998	Alleged Coolness in Church-State Relations Used in Anti-Government Attacks
999	Organization of Movimento Brasileiro de Correspondencia
1000	Telegram re: Reasons for O'Meara Visit Cancellation
1001	Contingency Planning for Possible Coups in Brazil
1002	Telegram re: Bevilaqua Situation
1003	Meeting to Discuss Problem of Licensing Fixed-Wing Aircraft to the Brazilian Navy
1004	Aircraft Clearance for UNITAS IV
1005	President's Remarks at Congressional Recess Reception
1006	Policy Planning Talks Date Confirmation
1007	Bi-Weekly Summary (January 1 - 15, 1967)
1008	For Brazil Study Group
1009	Secretary's Bilateral Talk with Brazilian Foreign Minister Magalhaes Pinto
1010	Monthly Summary - For February
1011	Weekly Summary No. 33
1012	Monthly Summary - August 1967
1013	Remainder of Public Opinion Poll Results Published
1014	Goias-Federal District Monthly Report - May 1967
1015	Joint Weeka No. 37
1016	Discussion between United States and Portugal on Brazil
1017	Foreign Office Officials on IA-5 and Its Impact on Foreign Affairs
1018	Work Copy of Proposed Message from Johnson to Costa e Silva
1019	Supreme Court Denies Temporary Injunction (liminar) Requested by Juscelino Kubitschek Against CGI
1020	Senator Barreto Corrected Earlier Information
1021	New Foreign Minister Leaves for Washington
1022	Goulart-Lacerda Declaration and Press Conference
1023	Andreazza Formally Joins ARENA
1024	Views of Former Brazilian Ambassador to U.S. on Political Scene
1025	First State Congress of Union Leaders
1026	Student Conesses and Police Round-Up
1027	Student Demonstration
1028	DOPS Official Comments on Belo Terrorist Group and the Case of the French       Priests
1029	Presidential Succession
1030	Decision Soon on Target Day for Army High Command Move to Brasilia
1031	Conversation with Foreign Minister Concerning (1) Medici's Plans for Establishing Democracy, (2) U.S. Aid to Brazi
1032	Current Brazilian political crisis
1033	Message to President-Elect Costa e Silva
1034	President Holds First Press Conference
1035	Dutra on GOB Student Relations
1036	Sao Paulo Politicians Attempting Deflate Crisis
1037	Succession to Presidency
1038	Leaflet Received re Death of Carlos Marighela
1039	Presidency of Congress
1040	Congress Building Blockaded Against Senators and Deputies
1041	Federal Deputy Cassated; Santos and Santarem Designated National Security Areas
1042	Dom Helder Seeks Additional Support for Non-Violent Campaign to Secure Basic Reforms
1043	Promotions at Itamaraty
1044	Maranhao: Sarney's First Year
1045	Lacerda Speaks at Frente Ampla Public Meeting
1046	Biographic Report on Jorge Konder Bornhausen
1047	Paulo Salim Maluf To Be Appointed Mayor of Sao Paulo
1048	CGI Investigation of Sao Paulo State Assembly and of Governor Sodre
1049	Municipal Elections in Rio Grande do Sul
1050	Rational for Creation of CGIPM 
1051	Four Pernambuco Students Arrested Here Yesterday 
1052	Situation Report from Porto Alegre April 4 
1053	Situation Calm with No Incidents Since June 28 
1054	Bomb Attempt in Fortaleza 
1055	Reaction to US Review of Assistance 
1056	Further Cassations 
1057	Elbrick Case Calls 
1058	Reaction to Elbrick Case 
1059	Conversation with General Franca Regarding Security Measures in Place While Searching for Ambassador 
1060	Kubitschek's Return Praised in Congress 
1061	Territorial Waters 
1062	New Brazilian and Liberian Ambassadors Present Credentials 
1063	Paraguayan President's Visit to Brazil and Creation of the Brazilian-Paraguayan Mixed Technical Commission 
1064	Brazil-US Science 
1065	Provisional recognition be granted  to Mr. Lauro Soucello Alves 
1066	Recognition in a Consular Capacity of the Officer Named Below 
1067	Mr. Milton Torres da Silva appointed vice consul 
1068	Local Authorities Have No Knowledge of Any Details of Seizure 
1069	Captain of Ship Tregulenko and Senior Crew Questioned, Tarasov Attempting to Free Ship 
1070	Press Reaction to President's Press Conference
1071	Views of Deputy Oscar Corea on Current Political Scene
1072	Pio Correa, GOB, Policy Planning
1073	Brazil National Policy Paper
1074	Pio Correa, Cold War in Latin America
1075	Presente Political Situation as Viewed by Jornal do Brasil Reporters
1076	Weekly Summary No. 24
1077	Monthly Summary of Events in Bahia and Sergipe
1078	Weekly Summary No. 41
1079	Monthly Summary - for September
1080	Monthly Political Summary, February, 1966
1081	Weekly Summary (January 28-February 3, 1966)
1082	Monthly Summary - for December
1083	Biweekly Summary No. 8
1084	Weekly Summary No. 52
1085	Weekly Summary No. 39
1086	Weekly Summary: July 26, 1965-August 1, 1965
1087	POLITICAL: Monthly Summary June 1965
1088	Biweekly Summary No. 35
1089	Biweekly Summary
1090	Weekly Summary No. 28
1091	Monthly Summary No. 2 - November
1092	Civil Household Chief on UDN Convention, Agrarian Reform and Other Current Issues
1093	Weekly summary
1094	Castello Branco Meeting Summary
1095	Weekly Summary No. 10
1096	Weeka 35
1097	Weekly Summary No. 110
1098	Weekly Summary
1099	Political Status Report on Parana and Santa Catarina for the period of April 4-16
1100	Weeka 9
1101	Weeka 29
1102	Weeka 20
1103	Weeka 50 
1104	Weeka 1 
1105	Week 3
1106	Weekly Summary 4 (January 29- February 4)
1107	Weeka 14
1108	Weeka 29
1109	Venezuelan UN Rep's Views On Brazil
1110	Weekly Summary No. 17
1111	Former Braz UN dell Minister Antonio Houaiss informed
1112	Biographic Data on Newly Appointed Members of the National Monetary Council
1113	Biographical Data on CLAF Officials and Appreciation Expressed for U.S. Representative
1114	Magalhaes Visit
1115	Minister Jair to visit Army
1116	PTB Statement of Its Principles as Opposition Party
1117	Party of Good Will (PBW) Legally Registered
1118	Sao Paulo's MDB
1119	National Telecommunications Council representatives' trip details
1120	Architecture Students Demonstrate and Bomb Brazilian Embassy
1121	ARENA and MDB Membership in Chamber of Deputies
1122	Student Movement in the North
1123	Cassation of MDB Candidates while ARENA Candidates Lack Evidence of Corruption
1124	Pending Paulista Municipal Elections May Not Occur 
1125	Magalhaes Pinto Confirms Resentment Over Election Decision
1126	Conversation with Federal Deputy Adolpho de Oliveira (UDN-Rio); The Election Outlook and the UDN
1127	Presidential Election Well Received in Salvador
1128	Cabinet Meeting May 7
1129	Jornal do Brasil columnist Carlos Castello Branco devoted August 19 column to discussion on possible reversion to parliamentary system ...
1130	Latest City Plan of Brasilia
1131	CADE and Its Future; Conversation with Dr. Luis Carlos Vieira da Fonseca
1132	President Castello Branco Decided to Rent His Apartment
1133	Presidential Press Interview
1134	Conversation Between Arma and Castello Branco
1135	Embassy Obtains Videotape of Warmin's TV Performance 
1136	Castelo Branco Attempts to Forestall Opinion that Revolution Dictates Re-Election or Extension of His Mandate 
1137	Party, State and Leadership Configuration of Congress 
1138	Rio de Janeiro Mass Rally Scheduled 
1139	Request for Translation of Castelo Branco's Inaugural Speech 
1140	The Week in Congress: March 9-13 (No. 3) 
1141	Transmitting Biographic Data on Brazilian Congressmen 
1142	Pedro Aleixo on Strategy of Government Forces in Congress 
1143	Housing Bill Sent to Congress 
1144	Castelo Branco Appointments Announced to General Committee of Investigations 
1145	New Draft Constitution 
1146	Sudene Interventor General Pending Nomination 
1147	Constitutional Amendments Nos. 16, 17, 18 
1148	Celebration of Independence of Brazil 
1149	President Castelo Branco Decrees Ten New Cassations 
1150	Withdrawal Notice
1151	Situation Involving Governor Mauro Borges
1152	Application of Article 10 Sanctions in Santa Catarina 
1153	Memo of Conversation 
1154	Salvador Governors' Conference, February 29-March 1 
1155	Roberto Abreu Sodre Chosen by ARENA as Party Nominee for Sao Paulo Governorship
1156	Controversy over Second Army Commander Amaury Kruel's Thoughts on Direct Elections in Brazil
1157	Recent Developments in Brazil
1158	Precurador Geral da Justica Militar Eraldo Gueiros Registers Contrary Opinion on IPM Request for Arrest of Negrao de Lima
1159	Francisco Boaventura Calvalcanti's Letter to President
1160	Carlos Lacerda-GOB relations
1161	Goias
1162	Guerrila Movement in Southwestern Parana Crushed
1163	Situation report
1164	Press Reaction to Brazilian Coup
1165	Castelo Branco Comments on US Press Coverage of Brazil to David Rockefeller
1166	Arraes Granted Safe Conduct
1167	Organization Report on the Departamento de Geografia, Terras e Colonizacao
1168	Colombia Amenable to Resuming Relations with Brazil
1169	West German President Heinrich Luebke's Visit to Brazil
1170	Opposition Statement on the Guairá Issue 
1171	Sapena Pastor Called to Discuss Guairá Dispute 
1172	Roundup of Local Press Stories This Week on Current Brazilian-Uruguayan Relations 
1173	Suggestion Re: Recognition of Government of Brazil Contained 
1174	Brazil-US Confidential Exchange of Views of Haitain Situation 
1175	Agreement For Appointment of Vasco Leitão da Cunha Requested 
1176	Request for Recognition of Lineu Medina Martins 
1177	President Castelo Branco Spends Evening with His Son and Arma 
1178	Memo in Recognition of Appointment of Consul Rinaldo de Carvalho e Silva: 5/6/1964
1179	Clarification on Diplomatic Exemptions from Maryland Sales Tax: 10/25/1966
1180	Venezuelan Reaction to President's Statements on Brazil
1181	Reporting on Host Country Relations With Communist Countries
1182	Minister of Foreign Relations Speaks on Brazil's Foreign Policy
1183	Impressions from a Trip through the Northeast
1184	Biographic Information: Governor-Deignate of Santa Catarina
1185	Brazilian Visit to Soviet Union 
1186	Request for Assistance in Arranging Minister of Communications Visit to Cape Kennedy 
1187	Telegram (211385)
1188	Telegram (Brasilia 902)
1189	Airgram (A-58)
1190	Northeast Political Change and Prospects Under Medici Regime
1191	Medici Feb. 27 Press Interview
1192	Gibson Barboza Suffers Serious Femur Fracture
1193	Finance Minister's Speech on Government Economic Policy with Particular Reference to Cattle Industry
1194	Superior Military Court During 1970
1195	Commemoration of Roosevelt-Vargas Meeting in Natal
1196	Changeover in Leaderhip of Regional Agencies
1197	Northeast Brazil Legislative Elections Preview
1198	Fifth Military Region Reaches Out to Rural People
1199	USIS news roundup: bomb in SP
1200	Terrorist murder victim found 
1201	Conversation with Presidential Advisor 
1202	Location of US Naval Mission the Same Floor as a Torture Room of the Brazilian Navy 
1203	Letter to Senator Harris 5/2/1072
1204	Decree extending Brazil's territorial waters to 200 miles 3/26/1970
1205	Port of Spain Shrimping Meeting 
1206	Bilateral Discussion on Africa 
1207	Presidential Decree Emphasizes Intent to Enforce Fishing Regulations 
1208	Kidnapping of Brazilian Embassy Official 
1209	Brazilian-Dutch Agreement on Fishing Rights 
1210	Document of Recognition: Samuel Pinheiro Guimaraes Neto
1211	Appointment of Mrs. Lilian Agnes de Castilho Maia as Vice Consul of Brazil at New Orleans
1212	Appointment of Mr. Jom Tob de Azulay as Deputy Consul of Brazil at Los Angeles, California
1213	Harrassment of Shrimp Trawlers
1214	Washington: Proposed Mission Visit By Ambassador Araujo Castro 
1215	Fisheries Talks with Brazil
1216	Brazilian Fisheries Dispute -- Annoucement of Negotiations
1217	Shrimp Vessels, Apollo XII and Gulf Stream II
1218	Fishery Negotiations
1219	Harassment of Shrimp Vessels
1220	Memo: Conversation between Evandro Lins e Silva, Williams Beal, and C. Dirck Keyser
1221	Weekly Summary No. 104
1222	Goulart Makes Nationalistic Speech on Radio
1223	Embtels 1905 and 1924
1224	Brazilian Political Situation
1225	Weeka 43
1226	Airgram A-85 Withdrawal
1227	Embtel 165
1228	Apparent Divergence Among Elements of Brazilian Left
1229	Joint Weeka 14
1230	Weekly Summary No. 88
1231	Weekly Summary No. 79
1232	Airgram (A-326)
1233	Weekly Summary
1234	Weekly Summary
1235	Porto Alegre Weekly Summary No. 48
1236	Brizola on a Rocky Comeback Trail
1237	ARMA's Biography of General Amaury Kruel
1238	Forthcoming visit to Washington of Brazil's Finance Minister San Tiago Dantas
1239	Tense Brazil Political Climate
1240	The IBAD investigation 
1241	UDN Currently Planning to Run Lacerd for President 
1242	Request for Goulart's Basic Reform Speech 
1243	Conversation with Pinto de Godoy on State of Siege Request 
1244	Maranhão Deputies Switch to PTB 
1245	CADE and BNDE Nominations
1246	Congress closed regular session 15th opened special session 16th with good attendance
1247	Governor Lomanto's First Month in Office
1248	Rio Hold-up Killing Sets off Renewed Criticism of Lacerda Administration
1249	Department Intends to Recommend Cancellation of Internal Security Segment FY63 xx Program
1250	Police report no damage or injuries in Rolandia
1251	Ultima Hora Reports of Rio Arms Seizures
1252	French Gaulle Assures that French Warship Will Not Enter Brazilian Waters
1253	Request for appointment with President for Ambassador Roberto Campos
1254	Embassy Discusses Lobster Affair with Ponsolle, Finds French Hope to Settle Dispute
1255	Transfer to paris of Brazilian Ambassador in Moscow 
1256	Conversation with Kubitschek about False Rumors of American Businessmen at US Embassy 
1257	Brazilian Press on US-Brazilian Relations 
1258	Withdrawal of State 716 
1259	Recognition of Denizar Augusto Ribeiro Maciel to serve as Acting Vice-Consul of Brazil in Miami: 7/8/1963
