343	[CLS]Birth Control in the Press[SEP] iliCOMTNG TELEGRAM Department of State  7 LIMITED OFFICIAL USE  Action  SP  sc ARA VZCZCESB95 1EXX680SUA280  PP RUEHC RUEHIA  lnf° DE RUESUA 10607/ 1 1232354 1967 L 3 pu Jn Xo  ZNY CCCCC ' 0d  SS P 032325Z MAY 67  GPM ™ AMEMBASSY RIO DE JANEIRO  TO RUEHC/SECSTATE WASHDC PRIORITY  INFO RUESUZ/AMEMBASSY BRASILIA PRIORITY  RUESUP/AMCONSUL SAO PAULO ftr  SAH RUESEI/AMCONSUL RECIFE £  SPM RUEHIA/USINFO WASHDC  L STATE GRNC «5  EUR £  IO LIMITED OFFICIAL USE SECTION 1 OF 2 RIO DE JANEIRO 10^07  P S S, fi /?0  USIA REK! R IO DE JANEIRO 10566  NSC  INR  CIA 1. SUMMARY - BIRTH CONTROL PRESS REPORTS: THREE LARGE RIO PAPERS  NSA JORNAL DO BRASIL, DIARIO DE NOTlClAS AND ULTIMA HORA, CARRY  DOD  SCI  IGA  AID LONG STORIES ON BIRTH CONTROL IN AMAZON REGION IN WHAT SEEMS  PC TO BE THE START OF A CAMPAIGN POTENTIALLY HARMFUL TO US-BRAZIL  E  SCA  SCS  HEW 2. A REPORT FROM BRASILIA SAYS MINISTER OF AGRICULTURE IVO  ARZUA WILL DENOUNCE TO THE MINISTER OF HEALTH THAT AMERICAN  PRESBYTERIAN MISSIONARIES ARE PREACHING MASS STERILIZATION OF  BRAZILIAN WOMEN IN THE NORTH.  3. OTHER STORIES SAY THAT BROTHER G IL DE NQVATO. A CATHOLIC  PRIEST, TALKED WITH SEVERAL WOMEN WHO CAME TO SEE HIM IN HIS  CHURCH AND TOLD HIM WHAT THE AMERICAN MISSIONARIES ARE DOING TO  PREVENT THEM FROM HAVING BABIES.  4. MINISTRY OF HEALTH OFFICIALLY INFORMS THAI IT IS CARRYING ON  SEVERE INQUIRY ABOUT THE NEWS OF BIRTH CONTROL PRACTICES PLANNtD RECIFE FOR AMBASSADOR  RELATIONS. STORIES FOLLOW UP YESTERDAY'S ULTIMA HORA AND TR IB UNA  DA IMPRENSA STATEMENTS BY AN AMAZON REGION DOCTOR AND A BRAZILIAN  BISHOP.  LIMITED OFFICIAL USE [SEP]SOC 13-3 BRAZ 1/1/67[CLS]
344	[CLS]Chilean Catholic Hierarchy Rejects Views of Brazilian Bishop Marcos[SEP] RM'F,  J_ RF.P A F  ARA EUR FE  N r A CU INR ^  c p lO  L FBO AID  /o  AGR COM FRD  IN If LAB TAR  TR XMB AIR  A RM Y  J CI A  05D USI A NSA  ">  P—  -A DEPARTMENT OF STATE  -"HI Tf Ts> AVV  hch^jSa* Cds Utvrf w^s^ C •  FOR RM USE CHLY  UNCLASSIFIED i-353  HANDLING INDICATOR  TO  INFO :  FROM  SUBJECT  REF DEPARTMENT OF STATE  Amembassy Rio de Janerio  Amembassy Brasilia  Amembassy SANTIAGO  Chilean Catholic Hierarchy Rejects  Views of Brazilian Bishop Marcos DATE: January 19, 1968  El BiarJLo Ilustrado of January 16 reported that the office of  Archbishop Raul Silva Enrlquez had emphatically rejected the alleged  advocacy by Brazilian Bishop Jorge Marcos of an armed struggle against  hunger and oppression. The views.of Bishop Marcos were carried here in  a UPI dispatch from Rio dated January 15.  Archbishop Silva's secretary is reported to have said that Bishop Marcos'  declarations are net in accord v.o_th "the declaration" of Pope Paul VI.  "Tho situation in Brazil is different from our&"j the secretary added,  "and we are pacifists above all". he remarked that "there are people  who sometimes in an excess of anger say things without thinking of their  importance".  iTted by. UNCLASSIFIED  POLi'JHprbury 1-17-69 S. Mo?Kovdta J-fiiiJi££ T. USE-ONLY [SEP]SOC 12-1 BRAZ 1/1/68[CLS]
345	[CLS]Brazil: Atomic Energy Program[SEP] !%5 FEB 12 PM 12 03  Y #>  "sCI^RAPrice-.dkd: 2/10/65 LIMITED oggftffAfl-BBB . / DEPARTMENT OF STATE  L^ (fO  Memorandum of Conversation  DATE: February 5, 1965  SUBJECT:  PLACE : Brazil: Atomic Energy Program  Department of State - SCI Conference Room  PARTICIPANTS:  COPIES TO: Dr. do Prado - Chairman of Brazilian Nuclear Energy Commission (CNEN)  Mr. Helio Bittencourt - Executive Assistant to the Chairman of  Brazilian CNEN  Mr. Herman Pollack - Department of State - SCI (Briefly to exchange  pleasantries only since he was conducting a  meeting previously arranged in his own office.)  Rouleau - Department of State - SCI CCD 1 3 lQf3S  W. Thomas - Department of State - SCI John K.  Charles  Russell A. Price - Department of State - SCI Dr  . Mr  Mr  SCI - 4  AEC - 7  ARA/BR - 2 ARA/RPA - 2 US Mission to tfi  OES - 2 AmEmbassy Buenos Ai  AmEmbassy Rio de Janeiro - 2 AEC Rep  1. Reactor Dedication: Dr. do Prado informed the group that the new  research reactor of the Brazilian Commission, a 10-kilowatt argonaut pool  type, constructed on the grounds of the new University City at Ilha Fundao,  is scheduled to be dedicated—he hopes--in the latter part of March, 1965.  He said 93 per cent of this reactor was built of parts from Brazil with the  only portions imported being special components, fuel elements, and special  aluminum.  2. Power Reactor: Brazil is reviewing the question of establishing  a 300-megawatt power reactor. Dr. do Prado said that probably in the next  15, 20 or 30 years Brazil would need nuclear power. But at the present time  Brazil does not know when or where such a plant would be. In other words,  this is a purely exploratory, preliminary review of nuclear power.  3. Bilateral Atomic Energy Agreement: Dr. do Prado brought up the  question of the bilateral atomic energy agreement. He said Brazil wanted  highly enriched fuel and under the present agreement it could not be obtained.  Mr. Thomas informed him that for the past few months a global review of our  quclear policy has been underway. For this reason he cannot make a commitment  to Brazil that a clause allowing the transfer of highly enriched fuel elements  will be in the amendment currently being drafted by AEC. He would expect,  however, that such a clause would be included. The draft agreement would also  extend the research agreement currently in force probably for 5 or 10 years —  although this is not now certain—as well as any up-dating clauses which  might be necessary. We would hope to hand to the Embassy within the next u\  Vh  x  >0 926517 [SEP]AE 1 AtomicEnergy(Gen.) 1-1-64 BRAZ[CLS]
346	[CLS]Advice for Brazilian Response to US Proposial for Spectrometer[SEP] 4> ft ET I' & *  OUTGOING TELEGRAM Department of State 0 0 7 4 2  INDICATE: • COLLECT  •CHARGE TO AEC UNCLASSIFIED  Classification  / 9 py  ACTION: Amembassy, VIENNA  BUENOS AIRES  RIO DE JANEIRO / HUti 7 0 nm t'.'l sCt  J <* 07 I H OJ  Vienna for IAEA; Buenos Aires for Rogers, AEC; Rio de Janeiro for Simonpietri  Ref: Deptel 2572 rptd infcx Rio de Janeiro 1799 and Buenos Aires I285; and  Dept's CA-12258 ^  Advice needed soonest re Brazilian response to U. S. Proposal for  procurement of neutron crystal spectrometer as spelled out Dept's fA-12258.  ENJ P  RUSK  J  Drafted by:  USAEC:TC 7/S»/65 Telegraphic transmission and  classification approved by: SCI _ Nelj 'F. Sievering  OES - Mr. Fennemore ARA/APU - Mr. Bartch (phone) Clearances:  USAEC :HDBe;  F°63M DS-322 ARA/BR - Mr. Quinn \Ju  UNCLASSIFIED REPRODUCTION FROM THIS COPY IS  PROHIBITED UNLESS "UNCLASSIFIED"  Classification [SEP]AE 1 AtomicEnergy(Gen.) 1-1-64 BRAZ[CLS]
347	[CLS]Brazilian Ambassador and U.S. Secretary of State on Agreement for Cooperation[SEP] TJMP 'M,. .  26^/663.80  Q*Aj 2 © INTERNATIONAL SCIENTIFIC AFFAIRS  AM  7,8,9,1! ACTION  is assigned to  The Brazilian Ambassador presents his compliments to  His Excellency the Secretary of State and has the honor to refer to  the Amendment to the Agreement for Cooperation between the Government  of the United States of Brazil and the Government of the United States  of America concerning Civil Uses of Atomic Energy that is in the final  stages of negotiation.  2. 'The Ambassador is informed that United States of America  statutory requirements set forth in Section 123c of the Atomic Energy  Act of 1954, as amended, to the effect that the proposed amendment to  the Agreement for Cooperation must lie before the United States Congress,  Joint Committee on Atomic Energy, for a period of thirty days, will not  have been satisfied by August 2, 1964, the date on which the Agreement  for Cooperation to be amended by the amendment will expire.  3. The Brazilian Government appreciates however the continuing  effect of the safeguards and guarantees provisions of the Agreement for  Cooperation signed at Washington August 2, 1955, as amended, and states  that it will hold the special nuclear materials it has received thereunder  subject to the terms and conditions of that Agreement for Cooperation  pending the coming into force of the Amendment extending the Agreement for  Cooperation, at which time, of course, the amended Agreement for Coopera­ tion will apply. X N  18823  DECLASSIFIED  Authority NAJQ 15100$ [SEP]AE 2 AtomicEnergy(Gen.) 1-1-64 BRAZ[CLS]
348	[CLS]Bilateral Atomic Energy Agreement and Trilateral Safeguard Agmt[SEP] fD  **mD -/9A S SRfSg- 7/M  Y£/90 /D  OUTGOING  INDICATE: • COLLECT  • CHARGE TO TELEGRAM Department ofi>tate BBS/9  LIMITED OFFTCTAT. TTSK  Classification  ACTION: AmEmbassy RIO DE JANEIRO PRIORITY J~70<f  INFO: AmEmbassy VIENNA PRIORITY 3 72- <? 0 4 4 2 3  JUN B II io AH'64  VIENNA FOR IAEA  Bilateral Atomic Energy Agreement and Trilateral Safeguards Agmt  USG has approached nine bilateral partners whose agreements expire soon.  Six will s±gry_djixing week of June 8 amendments that call for prompt transfer  safeguards administration to IAEA. Israel, Portugal and Brazil have been  reluctant. USG continuing press these countries hard, and successful conclusion  negotiations with Israel and Portugal expected. Ma^iimp^iiifakMMKiaimKiimBxikHiBiKjoKiKaa^  iiHHMmftrckin|aM6HBb„ If at all possible USG does not repeat not wish make exception  Dept and AEG officials spoke with Embassy reps June 5, emphasized three  main points: (1) President's message to ENDG Geneva expressing importance  transfers nuclear materials take place under effective international safeguards,  and subsequent elaboration by US ENDC Del of importance US attaches in this regard  to widespread acceptance IAEA safeguards, (2) Recent highly useful and successful  safeguards review meeting in Vienna which indicated general character Agency  safeguards system widely accepted and hence not expected review will result  significant change in system, (3) Need to proceed with great speed on concluding  extension bilateral, which due expire August 2. Trilateral safeguards agree­ ment, on other hand, cannot now be concluded in time for June meeting, but can J  Sted by MP SGI:RAP'rice: em: 6/5/64  AEC t DIA:EGook if ARA Telegraphic transmission and  classification approved by: ^CI - John P  BR - Mr. Quinn (subs)pip~ DES hick  Fennemore Jf«ubs)  s°63MDS-322 LIMITED OFFICIAL USE  Classification  DECLASSIFIED  Authority NfiJQ 151OO0 REPRODUCTION FROM THIS COPY IS  PROHIBITED UNLESS "UNCLASSIFIED" [SEP]AE 2 AtomicEnergy(Gen.) 1-1-64 BRAZ[CLS]
349	[CLS]Peaceful Uses Atomic Energy Agreement[SEP] ORIGIN/ACT+QW  Sc/ -0  RM^R DEPARTMENT OF STATE  Original to be Filed in. .Decentralized Files. FILE DESIGNATION  A-226 UNCLASSIFIED  11N ri . HANDLING INDICATOR  TO : Amembassy RIO DE JANEIRO  ©2>  MM 12 6 m PH '65  cc  03 o.  I  o  o FROM : DEPARTMENT OF STATE ' DATE:  SUBJECT : Peaceful Uses Atomic Energy Agreement  REF  Enclosed is the draft text of an Amendment to an Agreement for ~)  Cooperation concerning the civil uses of atomic energy that the Depart­ ment expects to present to Washington Embassy representative early during  the week of March 15, 1965.  We hope to have the text initialed by April 15, so as to permit  forwarding to the President by May 1, and to the Joint Committee on Atomic  Energy by May 15 for the thirty-day statutory waiting period,  repeat no  No/action by the Embassy is required at this time. Cable instructions  will be transmitted next week after discussions with local Embassy officials  RUSK  Drafted by:  :RAPri Enclosure:  As stated.  Is DS-323 UNCLASSIFIED FOR DEPT. USE ONLY  • In r5tfOut  SCI rice:wdh 3/12/65  Mr. Quinn Drafting Date: Contents and Classification Approved by:  SCI - Charles W. Thomas  Clearances:  ARA/BR AEC - Mr. Cook (substance)  ft U. S. GOVERNMENT PRINTING OFFICE : 1963 O - 652219(123)  DECLASSIFIED [SEP]AE 2 AtomicEnergy(Gen.) 1-1-64 BRAZ[CLS]
350	[CLS]Visit of Dr. Manoel da Frota Moreira to Canada and U.S.[SEP] IGIN ' ACTION  so/ ~4  L  ARA  ±- NEA T 9ZzAA €tc"1 • & UAL-TZJU  jX*~** H DEPARTMENT OF STATE  3- a ca tx.  1 o  5- C-o o  Drafted by: ^/ / /5/f^  FOR RM USE ONLY  A-528 UNCLASSIFIED  TO DEPARTMENT OF STATE  FROM  SUBJECT :  REF AmEmbassy, RIO DE JANEIRO -^%Z3  65 DEC 10 AH l8 24 7 C?ft  RM/AN  ANALYS!BRAfeP3^°1965  DATE: December 1, 1965  Visit of Dr. Manoel da Frota Moreira, Scientific  Director, National Research Council of Brazil, to  /Canada and U.S.  r  L_ Dr. Frota Moreira advised this reporting officer on  December 1 that he is leaving the same date for Ottawa, New  York and Washington. It appears that he is going to Canada  to visit with the National Research Council of Canada in  connection with an agreement between the two councils.  En route to Washington, he will stop in New York to see  Dr. Reynold Carlson of the Ford Foundation and Dr. Robert  Briggs Watson of the Rockefeller Foundation.  In Washington, where he will be December 8 and 9, he will  see Dr. Wolfe of the Interamerican Development Bank. He also  wishes to call on Dr. Arthur Roe and Dr. Max Hellmann at the  National Science Foundation, and it would be appreciated if  these officials could be alerted to this effect. Dr. Frota  Moreira knows Drs. Roe and Hellmann and is also personally  acquainted with Dr. John K. Rouleau, Science Officer in  International Scientific and Technological Affairs (SCI),  Department of State.  Should time permit, he may also wish to call on his  counterparts at the National Academy of Sciences. In this  latter connection, of course, the Embassy has already been  advised that the Academy's coordinator for the joint U.S.­ Brazil project, Dr. Dieter Koch-Weser, will be leaving New York  on the night of December 8 for Rio de Janeiro.  It is suggested that Dr. Hellmann, who was NSF represen­ tative at the U.S. Regional Science Office in Rio de Janeiro  UNCLASSIFIED  DS-323  Contents and Classification Approved by:  Minister Philip Raii^j j. SA:AC S imonpie tri:ep  Clearances:  POLrMVKrebs  DECLASSIFIED  AuthorityMttp^qoon [SEP]SCI 7 Visits.Missions. 1-1-64 BRAZ[CLS]
351	[CLS]Notice of award of PHS research grant - Application AI 06209-01[SEP] OR IGIN / ACTION  RM/ R  / REP  A R A / 7 EUR FE  N E A 3 7  p  ccff  1  AGR  1 N T LAB  T R XM B  ARMY CI A  /* NAVY  OSD USI A NSA  7 OS F  2- CU/ARA- Mr. Espinosa  OCR/BR- Mrs. Finke  LA/ER- Mr. Burton  ro  vo DEPARTMENT OF STATE  Original to be Filed in. .Decentralized Files. AC/ £-/ y>A//Z- FILE DESIGNATION  CA-6555 UNCLASSIFIED  HANDLING INDICATOR  TO = Amconsul SALVADOR  INFO : RIO DE JANEIRO  FROM DEPARTMENT OF STATE DATE: Otc 23 5 03 PH IN  SUBJECT : Notice of award of PHS research grant, Application Al 06209-01,  Dr. Zilton A. ANDRADE  REF : Your A-87, April 30, 1961; and our CA-10878, April 22, 1961;  I— —I  Tlie Public Health Service (PHS) has informed the Department that the  referenced research grant has been awarded. The enclosed Notification and  Statement of Grant Award explains the details of the award. (These charac­ teristics of the award are to be taken in preference to any conflicting  statements made in earlier messages on this grant. )  Pass information to USIS for release at Post's discretion.  RUSK  Enclosure:  Notification and Statement of Grant Award.  UNCLASSIFIED  DS-323  Drafted by:  SCI:REScantlebury:rg FOR DEPT. USE ONLY  • In  Contents and Classification Approved by: /  SCI - Ronald E. Scantlebury Drafting Date:  12/28/61;  Clearances:  • DECLASSIFIED  AuthOTity-Ml±£Uoo [SEP]SCI 6-1 Grants 1-1-64 BRAZ[CLS]
352	[CLS]Renewal of Research Contract entitled "Research Investigation of Natural and Artificial Radioactive Contamination in the Southern Hemisphere"[SEP] O^GtUf/ ACTION  RM/ R REP A F  AR A  /o EUR FE  N EA CU INR  E P IO  L FBO AID  Set  J7  AGR COM  3> FRB  INT LAB TAR  TR XMB AIR  ARMY CPA NAVY  OSD  31 USI A  /o NSA  3  /tzW  7  Drafted by: DEPARTMENT OF STATE  &3 IB (3 3C / MS/t 2- FOR RM USE ONLY  A-542 UNCLASSIFIED  HANDLING INDICATOR  TO Department of State  1966 CGI  FROM Amembassy RIO DE JANEIRO OCT 1 P TO  DATE: October 12, 1966  SUBJECT : Renewal of Research Contract entitled "Research Investigation  of Natural and Artificial Radioactive Contamination in the  ^Southern Hemisphere"  State 6316I REF  REF:  r 1. As in the case of the Department's prior query concerning the renewal  of the contract of Dr. Penna Franca (Embassy A-312 of September 30, 1966),  the Embassy has not only no objection, but strongly recommends the renewal  of subject contract with Father Francis X. Roser, S.J. of the Catholic  University of Rio de Janeiro.  2. Mr. Lester R. Rogers, USAEC Scientific Representative for Latin  America, in Rio de Janeiro at this date, fully concurs.  RAINE  L_  4-.M J  T>S-323 UNCLASSIFIED FOR DEPT. USE ONLY  Contents and Classification Approved by:  DCM - Philip Raine SCIATT:ACSimonpietri:ep /  Clearances:  DECLASSIFIED  Authority NND ire/pft [SEP]SCI 6-1 gRANTS 1-1-65 BRAZ[CLS]
353	[CLS]Brazilian Academy of Sciences elects new officers[SEP] O RIG IN / ACTION  RM/ R  /  C REP  / A F  A R A  f EUR FE  N E A CU INR  5  E p  ) IO  L FBO AID  1  AGR COM FRB  INT LAB TAR  i XMB AIR  s  ARMY  3 CIA NAVY  3  OSD USI A  f NSA  3  use  6 71RC- > >  CO  CM  CD DEPARTMENT OF STATE  FOR RM USE ONLY  A-1291 UNCLASSIFIED  HANDLING INDI^AtlBR  TO  FROM  SUBJECT  REF DEPARTMENT OF STATE  ANALYSIS & DISTRIBUTION  BRANCH MAY 2 71965  AmEmbassy, RIO DE JANEIRO DATE: May 21, I965  Brazilian Academy of Sciences elects new officers.  r The Brazilian Academy of Sciences, at its General  Assembly held May 11, elected the following new officers  for a two-year term:  President: Prof. Carlos Chagas  Vice-Presidents: Aristides Pacheco Leao  Paschoal Senise  Secretary General: Walter B. Mors  Secretary: Paulo Erichsen de Oliveira  Treasurer: Hugo de Souza Lopes  The new officers assume their responsibilities on  Tuesday, May 25, 1965.  L_ For the Aaf^assador:  A  Andre C. Simonpietri  Scientific Attache  INTERNATIONAL SCIENTIFIC AFFAIRS  uUril 1 1955  AM pM  7,8,9,1011,12,1,2,3,4,5,6  UNCLASSIFIED  DS-323 FOR pePT. USE ONLY  Drafted by:  SA:ACSimonpietri:ep Contents and Classification Approved by:  John Gordon Mein, DCM  Clearances: a. S  POL:MVKrebs/^*v  DECLASSIFIED  Authority NNDW/)pft [SEP]SCI 20 ScienceAndTechnology 1-1-64 BRAZ[CLS]
354	[CLS]Changes in CAPES[SEP] ORIGIN/ACTION  RM/ R  / REP  / A F  A R A  9 EUR FE  IIEA CU  3 INR  P  E p / IO  L FBO AID  /Z  AGR COM FRB  1 N T LAB TAR  T R XM B AIR  ARMY CIA  £ NAVY  OSD USI A r NSA  3  /*$ DEPARTMENT OF STATE  33/ ~3 ££/?2L- FOR RM USE ONLY  A-46 CONFIDENTLY ST' IE HANDLING INDICATOR  TO : DEPARTMENT OF STATE  o  FROM X I AMEMBASSY, RIO DE JANEIRO  —i  SUBJE^" : Changes in CAPES  REF c§ : Department's A-309 of June 26, 1%H JUL 17  rf JUL 141964  DATE: July 13* 1964  St/ 3 6**$  r  In connection with the above request for information on CAPES,  the following is excerpted from this reporting officer's airgram  A-1453 of June 11, 1964 on Trends: Major Changes in S & T Policy  (Science and Technology):  "The Ministry of Education has combined several  previously autonomous agencies into a new high-level , endoweo «... - ., . boay/witfi the respective powers of the previously  existing organizations, together with new stronger  authority to coordinate their diverse but related  activities. CAPES, COSUPI, PROTEC and CAFE have now  been combined into one new agency known y the new  CAPES, of which the C now stands for 'Coordination'  and not as before: 'Campaign'. The new CAPES has  been given the specific task of building up the  supply of trained manpower as quickly as possible."  Inquiry of July 7 discloses that the name CAPES is being  continued and that Professora Suzana Gongalves was appointed as *  executive director. The present address of the organization is  Av. Marechal Camara, 210, 8th and 9th floors.  „__„ For the Ambassador:  INTERNATIONAL SCIENTIFIC AFFAIRS  AM Ane-re C. Simonpietri  Scientific Attache  7,8,9,1011,12,1,2,3,0 PM  DS-323 4 1  J  ENTIAL FOR DEPT. USE ONLY  • In  Contents and Classification Approved by:  Jack B. Kubish - Acting SA:ACSimonpietri::  Clearances:  POL:CCCarson<  DECLASSIFIED  Authority NND ftpft [SEP]SCI 3 OrganizationAndConferences 1-1-64 BRAZ[CLS]
355	[CLS]Seismographic Data Sheets, Natal[SEP] DRIGIN / ACTION  OH M  k REP  1  EUR  "BUT  k  o  UN  O  ON cc  CO  O- I  o  a. o o DEPARTMENT OF STATE  FOR RM USE ONLY  A-424 UNCLASSIFIED  HANDLING INDICATOR  TO DEPARTMENT OF STA^&5 Qf 40  RM/AN  fHSbfi -14 ANALYSIS ^OiSTRIBUTiOH ^ % , ]%S  FROM : AmEmbassy, Rio de Janeiro DATE: October 27, 1965  SUBJECT : Seismographic Data Sheets, Natal  REF Department's A-8 of July 8, 1965  r  Pursuant to instructions received in the reference  airgram, the Embassy is forwarding herewith, via air  pouch, one (l) package of Seismographic Data Sheets  received from Captain de Barros, Director of the IPqM  Seismological Station at Natal, as an accompaniment to  a letter, dated October 20, 1965.  The attached material is to be forwarded to:  Chief, Seismology Division  Coast and Geodetic Survey  Washington Science Center  Rockville, Maryland.  For the Ambassador:  if TTtV*^-—nrri~~  dre C. Simonpietri  ientific Attache  Attachment: A/S  L_ J  UNCLASSIFIED  DS-323 FOR DEPT. USE ONLY  Drafted by:  SA:ACSimonpietri:sl Contents and Classification Approved by:  Philip Raine, DCM Y^  clearances: . /  POLrMVKrebs^M^  DECLASSIFIED  Authority [SEP]SCI 34 Seismology 1-1-64 BRAZ[CLS]
356	[CLS]Symposium on the Biota of the Amazon[SEP] ORIGIN/ACTION  Set - V  RM/ R  / REP  / A F  AR A  ML EUR FE  N EA CU INR —  vT  E P IO  L FBO  \ Al D  JM<  / S  AGR COM FRB  INT LAB TAR  TR XMB AIR  ARMY  3 CIA NAVY  OSD USI A  to NSA —  3  est"  i '7)/l6 DEPARTMENT OF STATE  FOR RM USE ONLY  A-88 UNCLASSIFIED  HANDLING INDICATOR  TO : Department of State  DEPT PASS: NAS  11  FROM AmEmbassy RIO DE JANEIRO DATE: AUG d 1 ]SS6  July 29, 1966  SUBJECT  REF Symposium on the Biota of the Amazon, Juqe 6-11, 1966  Embassy A-19^^<fateX Au^S^27, 196^ ~*<*&  J>»/ ^ /£ ,,s n  1. More than 200 scientists from 16 countries attended a  six-day symposium, June 6-11, on the Biota of the Amazon  Basin. The symposium, sponsored by the Association of  Tropical Biology with the collaboration of the National  Research Council of Brazil (CNPq) was organized in  commemoration of the 100th Anniversary of the world famous  Goeldi Museum in the State of Para and the 350th Anniversary  of the City of Belem.f The Chairman of the organizing  committee was Dr. Jose Candido de Melo Carvalho, Official  of the National Museum, Rio de Janeiro.  2. Attached is a complete list of the participants and  their affiliations from the sixteen participating countries.  3. Representatives from the U.S. Regional Science Office  were:  incoming  Lt. Col. Richard E. Krause,/Chief of the  Latin America Office of Aerospace Research  Lt. Col. Oscar Berthold, Deputy Chief of the  Latin America Office of Aerospace Research  Dr. Francis W. Morthiand, Deputy Chief of the  Army Research Office, Latin America  l_ Enclosure  1. List  " DS-323 Participants  UNCLASSIFIED  Drafted by:  SA:JEAsper:s Contents and Classification Approved by:  POL : Max V. Kreb  Clearances:  SA:ACSimonpietr 7/28/66  DECLASSIFIED  Anthoritv K\NtfA ^5*1 ODD [SEP]SCI 41 Biology 1-1-64 BRAZ[CLS]
357	[CLS]Brazil-U.S. Science Workshop: Science and Technology in Economic Development[SEP] o  QB*CLN/ACTION  R R  RM/ R REP A F  L 1  1  A  N A R A  7 EUR F E  N E A CU  V—/ INR  A *  \S  E  u  7 p  1 \ o  _3  L F BO AI D  1  A G R COM FRB  /LI 10  INT  7  / LAB  i TAR  T R XM B AIR  6"  ARMY CIA  /o NAVY  OSD USI A N S A  3 I  FS 1 10 u  2~ i /VSC  £  ms  o 2s 7  vo  CQ  Q- >- Drafted by DEPARTMENT OF STATE  FOR RM USE ONLY  A-1170 UNCLASSIFIED X& £ £~ /Sf/fZ- HANDLING INDICATOR  TO Department of State z:  (Department please pass AID LA/lDj£  ( " " " NAS) ON  -<  FROM  SUBJECT :  REF AmEmbassy RIO DE JANEIRO  r Resume lg|\Y2t1966  DATEM^fey 1!§1966  CD  Brazil-U.S. Science Workshop: Scfence ^cHd  Technology in Economic Development! (^  Embassy A-1175 dated May 20, 1966 and  0M (Rouleau \to Simonpietri) dated May 12, 1966  sat 3 A?*-" (&J  •sat ~i  1. For one full week in April 1966 a group of topflight  U.S. and Brazilian scientists, economists and government  administrators, participated in an intimate dialogue on  the principal theme of Science and Technology in Economic  Development.  2. The Workshop was held at a small hotel located in a  National Forest, where, removed from all distraction,  scientists and government planners held a frank exchange of  ideas. They developed plans for collaborative efforts  relating science and technology to development, and to  finding new ways to utilize the results of science and  technology in the development process. Throughout the  discussion, the experience of developed countries was made  available to responsible officials of this major develop­ ing country, and ways and means for injecting science and  technology into its economic planning were explored.  3. It is understood that the recommendations of the  meeting will be available shortly and will be presented  principally by the Brazilian group to their own government.  Presumably these recommendations will fall into two  categories:  1) What the Brazilian government itself can  and shouMdo, and  J  UNCLASSIFIED FOR DEPT. USE ONLY  DS-323 y ~  jF~~*>jv »£_!*. Contents and Classification Approved by: y  :AtiSmonpietri/giLAsper: sl | PCM - Philip Raine t£ In • Out  Clearances:  P0L:MVKrebs  DECLASSIFIED  Authority MK^S^flOD [SEP]SCI ScienceAndTechnology 1-1-64 BRAZ[CLS]
358	[CLS]Telegram on Brazilian Space Commission[SEP] INCOMING TELEGRAM Department of State  UNCLASSIFIED  0 I 5 4 7 8'  ESA770SUA285  RR RUEHC  DE^RUESUA 397 19/1500Z 1964 OCT 19 m I 13  R i9L3.45Z  FM<R10DEJANEIRO)  TO SECSTATE WASHDC  STATE GRNC '  BT x-^v-x  UNCLAS(883)NINETEENTH  REFERENCE! DEPTEL 572: A-60  BRAZILIAN SPACE COMMISSION ADVISES RE CCPA QUOTE NO CAPABILITY  THERE UNQUOTE.  AIRGRAM FOLLOWS. MEIN  BT  CFN 8S3 572 A-60  If H/i  UNCLASSIFIED REPRODUCTION FROM THIS COPY IS  -PROHIBITED UNLESS "UNCLASSIFIED" [SEP]SCI 10 ScientificInformation 1-1-64 BRAZ[CLS]
